state,date,cases,deaths
Rhode Island,2020-11-16,34536,1224
Maryland,2020-11-20,177238,4370
Arkansas,2020-11-22,142595,2357
Connecticut,2020-11-26,108657,4926
District of Columbia,2020-11-28,21308,678
Montana,2020-11-30,62256,684
Vermont,2020-12-11,5533,93
Connecticut,2020-12-12,145706,5362
North Carolina,2020-12-19,473691,6222
North Carolina,2020-12-24,498005,6420
Texas,2020-12-26,1668843,27062
District of Columbia,2020-12-28,28342,771
Florida,2020-12-29,1289162,21408
Idaho,2020-12-29,138909,1396
North Dakota,2020-12-31,92495,1292
Kentucky,2021-01-01,269470,2956
Kansas,2021-01-09,245521,2596
Virginia,2021-01-10,398856,5383
Kansas,2021-01-11,250421,2627
Nebraska,2021-01-13,180160,1870
Utah,2021-01-17,322427,1487
Illinois,2021-01-26,1111028,20853
Texas,2021-01-31,2375218,37242
Mississippi,2021-02-04,278532,6182
Florida,2021-02-05,1760502,27456
Arkansas,2021-02-09,305938,5148
Arkansas,2021-02-14,310185,5265
South Carolina,2021-02-16,490453,8055
Maryland,2021-02-26,380618,7790
Illinois,2021-02-28,1189922,22527
Maine,2021-03-11,46441,723
Nevada,2021-03-12,298706,5099
Kentucky,2021-03-17,421780,5197
New Jersey,2021-03-17,847679,24004
Northern Mariana Islands,2021-03-18,157,2
Connecticut,2021-03-19,295648,7823
Idaho,2021-03-19,177292,1944
Ohio,2021-03-21,999751,18339
Vermont,2021-03-23,17925,220
Texas,2021-04-04,2802562,48851
Kansas,2021-04-05,305489,3907
Connecticut,2021-04-11,320461,7932
Michigan,2021-04-17,873016,17905
South Dakota,2021-04-17,121056,1953
Hawaii,2021-04-20,31817,471
Massachusetts,2020-02-11,1,0
Washington,2020-02-25,5,0
Iowa,2020-03-18,38,0
Ohio,2020-03-19,120,0
New York,2020-03-22,6123,23
New Hampshire,2020-03-31,367,3
South Carolina,2020-04-05,2049,44
Pennsylvania,2020-04-06,13075,170
Alaska,2020-04-15,291,7
Alabama,2020-04-17,4572,151
Connecticut,2020-04-18,17025,1083
Georgia,2020-04-25,21617,896
Florida,2020-04-26,31520,1073
Wisconsin,2020-04-26,5986,274
Washington,2020-04-28,14165,792
New York,2020-04-29,134870,5690
Maryland,2020-05-04,26499,1252
Iowa,2020-05-15,14039,336
Maryland,2020-05-17,38913,1911
Wisconsin,2020-05-25,15857,514
Colorado,2020-05-31,26364,1445
Massachusetts,2020-06-12,104761,7528
Florida,2020-06-14,75458,2930
Maryland,2020-06-14,62328,2907
Rhode Island,2020-06-14,14077,797
Alabama,2020-06-15,26272,774
Alabama,2020-06-16,26912,785
Maine,2020-06-21,2956,102
Georgia,2020-06-24,65041,2656
Rhode Island,2020-06-24,14945,797
New Jersey,2020-07-04,174210,15189
Utah,2020-07-07,26203,181
Nebraska,2020-07-16,22178,307
Hawaii,2020-07-20,1371,23
Massachusetts,2020-07-20,113472,8427
Virginia,2020-07-20,78375,2031
Alabama,2020-07-22,71813,1364
North Dakota,2020-07-23,5493,97
Arkansas,2020-07-24,35851,394
West Virginia,2020-07-24,5695,103
South Carolina,2020-07-29,85846,1615
Connecticut,2020-08-03,49819,4437
Mississippi,2020-08-17,72412,2095
New Hampshire,2020-08-17,7004,423
Rhode Island,2020-08-26,19809,1027
Connecticut,2020-08-28,52391,4465
Connecticut,2020-09-02,53001,4467
Virgin Islands,2020-09-03,1150,16
New Mexico,2020-09-08,26181,807
Maryland,2020-09-09,114070,3802
Hawaii,2020-09-21,11590,119
Delaware,2020-09-24,19459,630
Nebraska,2020-10-01,46005,497
Alaska,2020-10-08,9878,56
Oregon,2020-10-09,36538,600
South Dakota,2020-10-16,31805,307
Illinois,2020-10-25,375488,9523
Indiana,2020-10-25,165038,4130
Nebraska,2020-10-25,63849,608
Tennessee,2020-10-26,245760,3132
Wisconsin,2020-10-26,212116,1825
Georgia,2020-11-02,374980,7804
California,2020-11-05,960884,17866
Kentucky,2020-11-06,119952,1621
Indiana,2020-11-12,233540,4813
South Dakota,2020-11-16,66278,644
Nevada,2020-11-19,128234,1958
North Carolina,2020-11-22,336983,5062
Vermont,2020-11-22,3621,63
Arkansas,2020-11-24,145879,2405
Pennsylvania,2020-11-24,326615,10014
Georgia,2020-11-25,439262,9052
West Virginia,2020-11-27,45046,712
Mississippi,2020-12-06,164931,3961
Idaho,2020-12-08,114411,1081
Virgin Islands,2020-12-14,1807,23
Virginia,2020-12-15,288309,4470
New Jersey,2020-12-17,420266,18080
Northern Mariana Islands,2020-12-31,122,2
Massachusetts,2021-01-06,384867,12829
South Dakota,2021-01-08,102580,1556
Virginia,2021-01-28,493674,6308
Oregon,2021-01-29,141729,1956
Connecticut,2021-02-01,253122,7111
Nevada,2021-02-02,280025,4328
South Carolina,2021-02-13,483140,7911
Utah,2021-02-13,359417,1790
New York,2021-02-24,903359,17655
Iowa,2021-02-28,334464,5470
Oregon,2021-03-14,159617,2329
Kansas,2021-03-19,302223,3843
Pennsylvania,2021-03-30,1025958,25106
Washington,2021-04-09,376812,5373
South Carolina,2021-04-10,561773,9273
Washington,2021-04-10,377979,5373
Rhode Island,2021-04-12,127671,2615
North Carolina,2021-04-23,963468,12552
California,2020-02-16,7,0
Florida,2020-03-04,3,0
Tennessee,2020-03-12,18,0
Florida,2020-03-13,70,2
Wisconsin,2020-03-17,72,0
Montana,2020-03-20,19,0
Kentucky,2020-03-28,338,9
Delaware,2020-03-30,264,7
Missouri,2020-04-05,2190,51
North Dakota,2020-04-08,251,4
Maine,2020-04-12,630,19
Virginia,2020-04-14,6173,122
Rhode Island,2020-04-24,5567,20
New York,2020-04-25,127050,5180
Oregon,2020-04-30,2510,103
New York,2020-05-04,143323,6208
District of Columbia,2020-05-13,6584,350
New Jersey,2020-05-18,147204,10435
California,2020-05-21,88488,3624
New Hampshire,2020-05-19,3710,182
New York,2020-05-25,164056,8398
New Jersey,2020-05-28,156653,11401
Hawaii,2020-05-29,639,17
Oklahoma,2020-06-01,6573,334
Vermont,2020-06-06,1041,55
South Carolina,2020-06-11,16441,588
Alaska,2020-06-12,688,10
Kentucky,2020-06-14,12652,527
Oklahoma,2020-06-14,8231,359
Pennsylvania,2020-06-14,83301,6275
Missouri,2020-06-17,15349,894
Oklahoma,2020-06-26,12343,377
Colorado,2020-06-30,32698,1690
Florida,2020-07-03,178399,3683
Maryland,2020-07-04,69724,3213
North Carolina,2020-07-05,73096,1414
Arizona,2020-07-15,131411,2442
Arkansas,2020-07-18,31410,357
California,2020-07-26,459338,8451
Kentucky,2020-07-26,27682,718
Arizona,2020-07-31,174108,3695
Wyoming,2020-08-08,3013,28
Rhode Island,2020-08-11,17860,1001
Tennessee,2020-08-13,125318,1300
Virgin Islands,2020-08-14,734,9
Tennessee,2020-08-23,140659,1547
Vermont,2020-08-25,1564,58
Wyoming,2020-08-27,3722,37
Colorado,2020-08-31,57797,1952
North Dakota,2020-09-03,12629,150
New Jersey,2020-09-08,196143,15996
District of Columbia,2020-09-10,14412,616
New Hampshire,2020-09-17,7780,438
New Mexico,2020-09-20,27561,849
Nevada,2020-09-25,77930,1573
North Dakota,2020-09-30,21846,247
Maryland,2020-10-01,125997,3943
Indiana,2020-10-03,126414,3669
Maine,2020-10-06,5565,142
Wisconsin,2020-10-06,143886,1399
North Carolina,2020-10-08,225738,3744
Massachusetts,2020-10-09,134720,9571
Louisiana,2020-10-12,171872,5476
Pennsylvania,2020-10-17,185670,8535
Alaska,2020-10-31,16183,77
South Carolina,2020-11-03,179952,3968
Rhode Island,2020-11-06,31113,1199
Rhode Island,2020-11-26,45844,1290
Pennsylvania,2020-11-29,361387,10406
South Carolina,2020-11-30,217487,4381
Texas,2020-12-04,1326103,22890
Arizona,2020-12-12,405656,7340
Northern Mariana Islands,2020-12-15,113,2
Delaware,2020-12-23,52114,872
Iowa,2020-12-24,273046,3738
Indiana,2020-12-25,491125,7770
Utah,2020-12-26,262831,1209
Colorado,2021-01-01,338357,4936
Nebraska,2021-01-03,170037,1708
Florida,2021-01-12,1500290,23226
Colorado,2021-01-19,379999,5473
North Carolina,2021-01-21,699334,8397
Delaware,2021-01-26,75316,1065
Michigan,2021-01-27,602896,15281
Ohio,2021-01-30,892781,11124
Virginia,2021-01-31,504779,6464
Wisconsin,2021-02-07,600782,6617
District of Columbia,2021-02-10,38348,965
Iowa,2021-02-11,326307,5196
Nevada,2021-02-13,287874,4695
Illinois,2021-02-17,1169747,22067
California,2021-02-18,3513339,48334
Indiana,2021-03-05,668520,12697
New Jersey,2021-03-09,817940,23635
Arkansas,2021-03-23,325756,5547
Delaware,2021-03-23,92408,1535
Illinois,2021-03-23,1228418,23130
Kansas,2021-03-26,303710,3870
Minnesota,2021-03-31,519045,6848
Colorado,2021-04-03,469052,6187
Kentucky,2021-03-28,428419,6062
North Dakota,2021-04-06,103974,1468
New York,2021-04-07,1052721,18734
District of Columbia,2021-04-14,46209,1088
Massachusetts,2021-04-16,627294,17434
Kentucky,2021-04-20,441580,6454
South Carolina,2021-04-21,571369,9365
Mississippi,2021-04-22,310137,7173
Massachusetts,2020-03-07,13,0
Minnesota,2020-03-12,9,0
Kansas,2020-03-14,8,1
Missouri,2020-03-14,5,0
Washington,2020-03-16,794,48
Michigan,2020-03-20,548,4
Mississippi,2020-03-22,207,1
Mississippi,2020-03-23,249,1
Iowa,2020-03-24,124,1
Wyoming,2020-03-24,37,0
Maine,2020-04-03,421,9
Iowa,2020-04-04,786,11
Michigan,2020-04-04,13892,541
Missouri,2020-04-07,2814,73
Vermont,2020-04-13,740,27
Colorado,2020-04-14,7831,329
Oklahoma,2020-04-14,2184,109
North Carolina,2020-04-15,5123,128
Vermont,2020-04-23,822,42
Illinois,2020-04-27,45545,1992
South Carolina,2020-05-01,6258,256
Missouri,2020-05-07,8686,433
Delaware,2020-05-13,6916,246
Oregon,2020-05-19,3726,140
Wisconsin,2020-05-21,14172,487
South Carolina,2020-05-24,10096,435
Connecticut,2020-06-12,44400,4159
Nevada,2020-06-13,10992,463
California,2020-06-16,159131,5202
Montana,2020-06-17,630,20
Connecticut,2020-06-18,45170,4226
Minnesota,2020-06-24,33683,1397
Colorado,2020-07-03,33607,1701
Utah,2020-07-03,24070,169
Oklahoma,2020-07-05,15928,398
Oklahoma,2020-07-06,16362,399
Massachusetts,2020-07-14,111829,8333
West Virginia,2020-07-28,6173,111
Missouri,2020-07-31,44840,1216
Utah,2020-08-02,41094,313
Nebraska,2020-08-07,28028,352
New Jersey,2020-08-19,189878,15926
Arizona,2020-08-25,199293,4796
Missouri,2020-08-25,69048,1436
Arkansas,2020-08-29,59477,772
Alaska,2020-08-30,6000,34
Maryland,2020-09-02,109808,3756
Pennsylvania,2020-09-08,145191,7862
Oklahoma,2020-09-24,81193,981
Georgia,2020-09-29,297788,6830
Michigan,2020-09-30,137907,7079
Utah,2020-10-02,75151,473
Florida,2020-10-03,712817,14627
Arizona,2020-10-10,224985,5759
North Dakota,2020-10-13,28245,357
Nebraska,2020-10-14,54266,536
Illinois,2020-10-17,341310,9219
Arkansas,2020-10-20,98480,1728
Hawaii,2020-10-27,14920,214
Oklahoma,2020-10-29,120190,1306
Michigan,2020-10-31,195652,7695
Wisconsin,2020-10-24,205139,1804
Connecticut,2020-11-07,77918,4671
New Jersey,2020-11-14,275885,16548
Tennessee,2020-11-14,299325,3839
South Carolina,2020-11-16,196617,4143
District of Columbia,2020-11-25,20516,677
South Carolina,2020-12-01,218912,4404
Michigan,2020-12-05,424025,10303
Utah,2020-12-09,222192,990
Colorado,2020-12-23,318027,4531
Louisiana,2020-12-24,296089,7272
Pennsylvania,2020-12-24,596122,14759
Wisconsin,2020-12-26,506022,5032
Vermont,2020-12-27,7021,127
South Carolina,2021-01-02,312718,5385
Texas,2021-01-17,2127334,32747
South Dakota,2021-01-19,105786,1667
District of Columbia,2021-01-24,35301,872
Virginia,2021-02-03,513339,6575
Hawaii,2021-02-23,27168,428
Washington,2021-02-26,341941,5024
Ohio,2021-02-27,966154,17239
Maine,2021-03-10,46254,723
North Dakota,2021-03-16,101150,1458
Pennsylvania,2021-03-16,975872,24714
Minnesota,2021-03-17,499484,6756
Illinois,2021-03-30,1245548,23285
West Virginia,2021-04-01,142233,2683
Montana,2021-04-04,105150,1466
District of Columbia,2021-04-07,45328,1076
Massachusetts,2021-04-10,616873,17367
New Mexico,2021-04-16,194868,4003
Massachusetts,2021-04-18,630288,17451
Arizona,2020-02-06,1,0
Texas,2020-02-15,2,0
Nebraska,2020-03-05,13,0
Oregon,2020-03-11,20,0
Washington,2020-03-14,609,40
Delaware,2020-03-26,143,1
Tennessee,2020-03-28,1202,2
West Virginia,2020-03-31,162,1
Iowa,2020-04-03,699,11
Mississippi,2020-04-03,1358,29
Louisiana,2020-04-05,12979,473
Wyoming,2020-04-05,200,0
Washington,2020-04-09,8794,456
Vermont,2020-04-12,720,26
Washington,2020-04-20,12255,661
Michigan,2020-05-04,43996,4132
Mississippi,2020-05-08,9090,409
New York,2020-05-10,151001,7362
Massachusetts,2020-05-14,81882,5479
West Virginia,2020-05-17,1490,67
Virginia,2020-05-21,34137,1099
Texas,2020-05-24,56050,1533
South Carolina,2020-05-25,10178,440
Oklahoma,2020-05-28,6270,326
Colorado,2020-06-21,30524,1647
Tennessee,2020-06-28,39945,577
New Hampshire,2020-07-04,5870,380
West Virginia,2020-07-07,3505,95
New Hampshire,2020-07-10,5989,390
New York,2020-07-11,182342,9269
California,2020-07-17,374922,7607
New Jersey,2020-05-31,159575,11698
Montana,2020-07-30,3829,55
Utah,2020-08-05,42463,330
Arizona,2020-08-07,185104,4085
Connecticut,2020-08-08,50083,4441
Idaho,2020-08-08,24593,236
Connecticut,2020-08-11,50441,4444
Colorado,2020-08-15,52868,1897
Louisiana,2020-08-18,138885,4431
New York,2020-08-21,196961,8815
Idaho,2020-09-05,33884,386
California,2020-09-11,757125,14265
Rhode Island,2020-09-11,20824,1049
Florida,2020-09-24,691387,13794
Nebraska,2020-09-29,44836,493
Missouri,2020-09-30,116757,2026
Utah,2020-10-05,78709,482
District of Columbia,2020-10-15,16166,638
Idaho,2020-10-24,58964,573
Iowa,2020-10-31,128763,1716
Nevada,2020-11-05,105706,1825
Montana,2020-11-10,41219,468
Nebraska,2020-11-13,95010,794
South Dakota,2020-11-14,64182,621
Iowa,2020-11-15,185775,1989
Texas,2020-11-27,1228649,21762
Kansas,2020-11-28,155265,1428
Washington,2020-12-02,177927,2977
Kansas,2020-12-08,177780,1700
Wisconsin,2020-12-19,490679,4724
Kentucky,2020-12-23,252978,2774
New Jersey,2020-12-26,459730,18613
New York,2020-12-30,537368,12313
Virginia,2020-12-30,344345,4984
Northern Mariana Islands,2021-01-02,122,2
New Jersey,2021-01-04,543972,19244
Utah,2021-01-06,291800,1331
Missouri,2021-01-11,422454,5887
Colorado,2021-01-21,382918,5523
Virginia,2021-01-21,459604,5940
Hawaii,2021-01-22,24823,329
Idaho,2021-01-26,160727,1691
Minnesota,2021-01-27,456881,6124
Massachusetts,2021-02-03,503116,14700
Missouri,2021-02-14,474482,7297
Maryland,2021-02-17,373161,7567
Idaho,2021-02-25,170735,1855
Colorado,2021-03-17,447840,6136
District of Columbia,2021-03-22,43383,1050
Georgia,2021-04-02,1035114,18581
Kentucky,2021-03-22,424716,5847
Nevada,2021-04-13,308755,5339
Delaware,2021-04-15,99707,1595
Indiana,2021-04-15,706642,13194
Nevada,2021-04-16,310235,5365
Utah,2021-04-17,391418,2158
Florida,2021-04-19,2169630,34470
Maine,2021-04-20,57964,767
Ohio,2021-04-20,1056606,19031
Vermont,2020-03-07,1,0
Illinois,2020-03-11,25,0
New Mexico,2020-03-14,13,0
Missouri,2020-03-15,5,0
Connecticut,2020-03-18,96,1
Delaware,2020-03-25,119,0
West Virginia,2020-03-25,51,0
Louisiana,2020-03-27,2730,118
Illinois,2020-03-31,5986,107
Alabama,2020-04-02,1270,32
Pennsylvania,2020-04-04,10110,140
Massachusetts,2020-04-07,14973,353
Alabama,2020-04-08,2498,67
Colorado,2020-04-08,5418,192
Virginia,2020-04-09,4039,69
Georgia,2020-04-10,10633,420
Oklahoma,2020-04-24,3120,188
South Carolina,2020-05-03,6626,275
Oklahoma,2020-05-04,4044,238
Mississippi,2020-05-05,8207,342
Kansas,2020-05-08,6751,167
Hawaii,2020-05-13,627,17
West Virginia,2020-05-14,1435,62
Florida,2020-05-16,44724,1963
Ohio,2020-05-16,27476,1610
Wisconsin,2020-05-17,12754,453
Maine,2020-05-24,2054,78
Virgin Islands,2020-05-25,69,0
Tennessee,2020-06-01,23098,361
Oregon,2020-06-05,4585,161
California,2020-06-06,129147,4626
Utah,2020-06-06,11866,117
Illinois,2020-06-10,130165,6124
Louisiana,2020-06-10,43816,2855
Maine,2020-06-11,2665,100
Arkansas,2020-06-13,11774,177
New York,2020-06-15,173708,9045
Vermont,2020-06-16,1125,55
Oklahoma,2020-06-19,9706,367
West Virginia,2020-06-25,2693,92
Montana,2020-06-29,919,22
Arizona,2020-07-09,112783,2047
Virginia,2020-07-11,69782,1962
Pennsylvania,2020-07-14,101360,6973
New Hampshire,2020-07-19,6203,398
New Jersey,2020-07-17,177895,15684
Montana,2020-07-26,3342,46
Michigan,2020-07-27,87316,6405
New York,2020-07-28,188652,9356
Tennessee,2020-07-29,97946,1004
Hawaii,2020-07-30,1966,25
Connecticut,2020-08-02,49567,4432
New Hampshire,2020-08-04,6689,418
New Hampshire,2020-08-13,6921,422
Alaska,2020-08-19,5205,27
Louisiana,2020-08-26,144770,4688
Texas,2020-08-29,633834,12733
Maine,2020-09-01,4548,132
Delaware,2020-09-06,17709,609
Arizona,2020-09-09,206548,5253
Tennessee,2020-09-15,172692,2097
New York,2020-09-19,209263,8908
Iowa,2020-09-28,87242,1324
New Mexico,2020-09-30,29435,877
Missouri,2020-10-03,121436,2089
South Dakota,2020-10-03,23986,248
Maryland,2020-10-10,131169,3979
Delaware,2020-10-14,22374,660
Washington,2020-10-14,100066,2317
Utah,2020-10-20,96589,551
Indiana,2020-10-22,157678,4065
Virginia,2020-10-30,179639,3643
California,2020-11-01,938883,17671
Idaho,2020-11-02,66249,641
Washington,2020-11-02,114785,2482
Arkansas,2020-11-11,124249,2126
Wyoming,2020-11-11,19374,127
Pennsylvania,2020-11-20,301373,9748
Oregon,2020-11-22,65170,822
Massachusetts,2020-12-06,246860,10998
Minnesota,2020-12-07,355713,4005
North Carolina,2020-12-09,412140,5704
Illinois,2020-12-10,825136,14852
Illinois,2020-12-11,834668,15076
Washington,2020-12-13,209383,3043
Oregon,2020-12-15,96093,1213
New Hampshire,2020-12-18,34312,638
Washington,2020-12-18,224594,3168
Maryland,2020-12-21,253345,5437
Oklahoma,2020-12-25,272429,2328
Maine,2021-01-04,25964,360
Florida,2021-01-09,1461523,22803
Minnesota,2021-01-11,437088,5711
New Hampshire,2021-01-11,51287,869
Mississippi,2021-01-20,256827,5638
Illinois,2021-01-22,1095917,20535
Oregon,2021-01-24,138168,1885
Rhode Island,2021-01-25,97202,2009
South Dakota,2021-01-29,107955,1768
Delaware,2021-01-31,77889,1090
Kentucky,2021-02-01,368623,3995
Connecticut,2021-02-08,262854,7274
Rhode Island,2021-02-11,109120,2220
Indiana,2021-02-15,652836,12191
Tennessee,2021-02-19,741062,10858
Connecticut,2021-03-06,284348,7694
Virgin Islands,2021-03-15,2767,25
Washington,2021-03-26,362403,5288
Oklahoma,2021-03-30,435444,4850
Mississippi,2021-03-31,305146,7032
Texas,2021-03-31,2794158,48540
Oregon,2021-04-07,168129,2446
New Jersey,2021-04-13,959078,24945
Wyoming,2021-04-13,57070,703
Washington,2021-04-14,382627,5407
New Hampshire,2021-04-18,90367,1266
Nebraska,2020-02-18,10,0
Illinois,2020-02-26,2,0
Utah,2020-03-14,21,0
Iowa,2020-03-15,22,0
New York,2020-03-15,402,1
Idaho,2020-03-21,42,0
New Mexico,2020-03-30,282,4
Arizona,2020-04-11,3393,107
Vermont,2020-04-11,700,24
Alaska,2020-04-14,283,7
Indiana,2020-04-18,10730,633
Kentucky,2020-04-20,3015,155
New Hampshire,2020-04-20,1443,41
Rhode Island,2020-04-22,4500,20
New Mexico,2020-04-25,2662,93
Pennsylvania,2020-04-27,43728,1946
Montana,2020-04-30,452,16
Rhode Island,2020-05-04,8519,319
South Dakota,2020-05-04,2667,21
Idaho,2020-05-26,2699,81
New Mexico,2020-06-01,7800,362
Missouri,2020-06-02,12507,770
California,2020-06-04,122917,4484
New Mexico,2020-06-05,8672,387
Hawaii,2020-06-07,663,17
Oregon,2020-06-11,5252,171
Wisconsin,2020-06-18,24371,719
Alabama,2020-06-21,30021,839
Alaska,2020-06-21,854,10
Tennessee,2020-06-23,36018,535
Kentucky,2020-07-04,16709,608
Oklahoma,2020-07-10,19092,416
Massachusetts,2020-08-06,119566,8685
Missouri,2020-08-06,50328,1254
Minnesota,2020-08-17,65568,1712
Delaware,2020-09-01,17246,605
Maryland,2020-09-04,111332,3776
North Carolina,2020-09-12,184305,3073
Colorado,2020-09-29,70458,2058
New Jersey,2020-09-29,206015,16117
Pennsylvania,2020-10-01,165078,8234
North Dakota,2020-10-04,23550,274
District of Columbia,2020-10-07,15697,632
Oregon,2020-10-07,35646,585
Indiana,2020-10-09,133864,3761
Northern Mariana Islands,2020-10-14,77,2
Vermont,2020-10-21,1963,58
Maine,2020-10-24,6136,146
Mississippi,2020-10-24,115088,3255
District of Columbia,2020-10-28,16973,644
Louisiana,2020-11-10,189377,5829
New York,2020-11-14,275975,9359
California,2020-11-15,1035981,18265
Vermont,2020-11-19,3302,61
Virginia,2020-11-24,223582,3979
New Hampshire,2020-12-02,21865,536
Northern Mariana Islands,2020-12-05,106,2
Ohio,2020-12-10,531850,7298
Michigan,2020-12-14,467854,11265
Mississippi,2020-12-15,183300,4252
Washington,2020-12-17,220628,3170
Missouri,2020-12-18,350833,4781
North Carolina,2020-12-27,517449,6592
Kansas,2020-12-29,219415,2255
California,2020-12-31,2307769,25965
Washington,2020-12-31,251064,3523
Georgia,2021-01-01,651263,10604
Virgin Islands,2021-01-04,2042,23
Georgia,2021-01-12,745368,11288
Maine,2021-01-12,30310,449
South Carolina,2021-01-16,382422,6108
Wyoming,2021-01-23,50583,571
Massachusetts,2021-01-31,496669,14569
Washington,2021-02-02,318967,4402
Oregon,2021-02-05,146137,2022
Idaho,2021-02-08,165826,1778
South Carolina,2021-02-09,470311,7693
Kentucky,2021-01-22,344565,3626
Tennessee,2021-02-13,731628,10676
Northern Mariana Islands,2021-02-19,135,2
Mississippi,2021-02-22,290874,6553
California,2021-02-23,3543172,49869
District of Columbia,2021-02-23,39844,998
Arizona,2021-02-26,815345,15897
Ohio,2021-03-05,976230,17501
Northern Mariana Islands,2021-03-09,146,2
Minnesota,2021-03-13,495913,6741
Virgin Islands,2021-03-19,2767,25
Pennsylvania,2021-03-20,989336,24841
Georgia,2021-03-27,1026683,18336
Montana,2021-03-30,104456,1437
New Hampshire,2021-04-07,85773,1244
Nebraska,2021-04-08,213433,2317
Connecticut,2021-04-16,327956,7983
Kentucky,2021-04-17,440422,6427
North Dakota,2021-04-18,105754,1479
Michigan,2021-04-21,894919,18102
Washington,2020-02-29,10,1
Massachusetts,2020-03-02,2,0
Oregon,2020-03-03,2,0
Oregon,2020-03-10,14,0
Kansas,2020-03-12,5,1
Arizona,2020-03-13,9,0
